CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	10_S15.sorted Read Count	12_S16.sorted Read Count	13_S17.sorted Read Count	14_S18.sorted Read Count	1_S6.sorted Read Count	2_S7.sorted Read Count	3_S8.sorted Read Count	4_S9.sorted Read Count	5_S10.sorted Read Count	6_S11.sorted Read Count	7_S12.sorted Read Count	8_S13.sorted Read Count	9_S14.sorted Read Count
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAA74437.1	gb|AAA74437.1|MexB [Pseudomonas aeruginosa]	L11616.1	mexB	0	0	6	1	1	0	16	23	13	3	14	5	10
AAC44316.1	gb|AAC44316.1|qacEdelta1 [Pseudomonas aeruginosa]	U49101.1	qacEdelta1	20	4	9	0	3	0	149	95	137	15	157	32	61
AAC44316.1	gb|AAC44316.1|qacEdelta1 [Pseudomonas aeruginosa]	U49101.1	qacEdelta1	20	4	9	0	3	0	149	95	137	15	157	32	61
AAC44316.1	gb|AAC44316.1|qacEdelta1 [Pseudomonas aeruginosa]	U49101.1	qacEdelta1	20	4	9	0	3	0	149	95	137	15	157	32	61
AAC44316.1	gb|AAC44316.1|qacEdelta1 [Pseudomonas aeruginosa]	U49101.1	qacEdelta1	20	4	9	0	3	0	149	95	137	15	157	32	61
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAK99775.1	gb|AAK99775.1|mef(E) [Streptococcus pneumoniae R6]	AE007317.1	mefE	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
AAG05883.1	gb|AAG05883.1|OprN [Pseudomonas aeruginosa PAO1]	AE004091.2	oprN	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
KIX81495.1	gb|KIX81495.1|lmrB [Bacillus subtilis]	JYFL01000006.1	lmrB	0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAO82599.1	gb|AAO82599.1|Enterococcus faecalis liaR mutant conferring daptomycin resistance [Enterococcus faecalis V583]	AE016830.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
AAW38464.1	gb|AAW38464.1|Staphylococcus aureus LmrS [Staphylococcus aureus subsp. aureus COL]	CP000046.1		0	0	0	0	0	0	0	0	0	0	0	0	0
